,Unnamed: 0,city,HasTV,postal_code,DietaryRestrictions,BestNights,RestaurantsAttire,RestaurantsGoodForGroups,BikeParking,GoodForMeal,address,stars,neighborhood,Alcohol,GoodForKids,BYOB,Music,Corkage,HappyHour,Open24Hours,WheelchairAccessible,hours.Wednesday,RestaurantsReservations,BusinessParking,AgesAllowed,hours.Sunday,hours.Friday,Smoking,NoiseLevel,Caters,hours.Thursday,BusinessAcceptsCreditCards,hours,DogsAllowed,DriveThru,RestaurantsCounterService,Ambience,WiFi,attributes,hours.Tuesday,business_id,BYOBCorkage,OutdoorSeating,newName2,hours.Saturday,review_count,attributes.RestaurantsTakeOut,RestaurantsPriceRange2,BusinessAcceptsBitcoin,longitude,name,categories,latitude,GoodForDancing,hours.Monday,CoatCheck,RestaurantsTableService,Restaurant,Food,time,checkins
0,34,Las Vegas,True,89128.0,,,casual,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}",2227 N Rampart Blvd,4.0,Summerlin,beer_and_wine,True,,,,,,True,7:0-19:0,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,7:0-14:30,7:0-19:0,,average,False,7:0-19:0,True,"{'Monday': '7:0-14:30', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",no,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",7:0-19:0,0jtRI7hVMpQHpUVtUy4ITw,,False,False,7:0-14:30,242,True,2.0,,-115.283122245,Omelet House Summerlin,"Beer, Wine & Spirits, Italian, Food, American (Traditional), Breakfast & Brunch, Restaurants",36.2019904392,,7:0-14:30,,True,1,1,"{'Fri-0': 3, 'Sat-0': 1, 'Thu-0': 2, 'Tue-0': 1, 'Wed-0': 1, 'Fri-1': 2, 'Mon-1': 1, 'Sat-1': 1, 'Thu-1': 3, 'Fri-2': 3, 'Sat-2': 1, 'Thu-3': 1, 'Tue-3': 1, 'Thu-4': 1, 'Sat-5': 1, 'Tue-11': 1, 'Sat-13': 2, 'Fri-14': 3, 'Mon-14': 2, 'Sat-14': 5, 'Sun-14': 5, 'Thu-14': 3, 'Tue-14': 3, 'Wed-14': 1, 'Fri-15': 7, 'Mon-15': 7, 'Sat-15': 15, 'Sun-15': 15, 'Thu-15': 5, 'Tue-15': 8, 'Wed-15': 11, 'Fri-16': 20, 'Mon-16': 17, 'Sat-16': 36, 'Sun-16': 33, 'Thu-16': 12, 'Tue-16': 18, 'Wed-16': 6, 'Fri-17': 11, 'Mon-17': 12, 'Sat-17': 34, 'Sun-17': 46, 'Thu-17': 17, 'Tue-17': 14, 'Wed-17': 11, 'Fri-18': 9, 'Mon-18': 13, 'Sat-18': 41, 'Sun-18': 42, 'Thu-18': 7, 'Tue-18': 9, 'Wed-18': 12, 'Fri-19': 15, 'Mon-19': 9, 'Sat-19': 28, 'Sun-19': 28, 'Thu-19': 13, 'Tue-19': 5, 'Wed-19': 10, 'Fri-20': 5, 'Mon-20': 12, 'Sat-20': 22, 'Sun-20': 19, 'Thu-20': 4, 'Tue-20': 5, 'Wed-20': 4, 'Fri-21': 5, 'Mon-21': 3, 'Sat-21': 1, 'Sun-21': 9, 'Thu-21': 3, 'Tue-21': 3, 'Wed-21': 5, 'Fri-22': 2, 'Mon-22': 1, 'Sat-22': 2, 'Thu-22': 1, 'Tue-22': 2, 'Fri-23': 4, 'Thu-23': 4, 'Tue-23': 5}","{'Mon-': {'00': 0, '01': 9, '02': 1, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 2, '15': 7, '16': 17, '17': 12, '18': 13, '19': 9, '20': 12, '21': 3, '22': 1, '23': 0}, 'Tue-': {'00': 1, '01': 5, '02': 5, '03': 1, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 1, '12': 0, '13': 0, '14': 3, '15': 8, '16': 18, '17': 14, '18': 9, '19': 5, '20': 5, '21': 3, '22': 2, '23': 5}, 'Wed-': {'00': 1, '01': 10, '02': 5, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 1, '15': 11, '16': 6, '17': 11, '18': 12, '19': 10, '20': 4, '21': 5, '22': 0, '23': 0}, 'Thu-': {'00': 2, '01': 13, '02': 4, '03': 1, '04': 1, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 3, '15': 5, '16': 12, '17': 17, '18': 7, '19': 13, '20': 4, '21': 3, '22': 1, '23': 4}, 'Fri-': {'00': 3, '01': 15, '02': 4, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 3, '15': 7, '16': 20, '17': 11, '18': 9, '19': 15, '20': 5, '21': 5, '22': 2, '23': 4}, 'Sat-': {'00': 1, '01': 28, '02': 2, '03': 0, '04': 0, '05': 1, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 2, '14': 5, '15': 15, '16': 36, '17': 34, '18': 41, '19': 28, '20': 22, '21': 1, '22': 2, '23': 0}, 'Sun-': {'00': 0, '01': 28, '02': 9, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 5, '15': 15, '16': 33, '17': 46, '18': 42, '19': 28, '20': 19, '21': 9, '22': 0, '23': 0}}"
1,204,Las Vegas,False,89119.0,,,casual,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",4910 S Maryland Pkwy,2.0,Southeast,none,True,,,,,,,10:0-23:0,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,10:0-23:0,10:0-23:0,,quiet,False,10:0-23:0,True,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",no,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",10:0-23:0,F7OsiFk9aLZtqZczA84xpw,,False,False,10:0-23:0,56,True,1.0,,-115.13630649999999,Popeyes Louisiana Kitchen,"Southern, Chicken Wings, Fast Food, American (Traditional), Restaurants",36.100395,,10:0-23:0,,False,1,1,"{'Mon-0': 1, 'Sat-0': 3, 'Sun-0': 2, 'Tue-0': 1, 'Wed-0': 7, 'Fri-1': 1, 'Sat-1': 1, 'Thu-1': 1, 'Wed-1': 2, 'Mon-2': 1, 'Sat-2': 1, 'Sun-2': 1, 'Thu-2': 3, 'Wed-2': 5, 'Fri-3': 1, 'Mon-3': 3, 'Sat-3': 1, 'Wed-3': 7, 'Fri-4': 3, 'Sat-4': 1, 'Sun-4': 1, 'Tue-4': 1, 'Wed-4': 2, 'Mon-5': 2, 'Sat-5': 1, 'Sun-5': 1, 'Thu-5': 1, 'Tue-5': 1, 'Wed-5': 2, 'Sun-6': 2, 'Tue-17': 2, 'Mon-18': 1, 'Sat-18': 1, 'Thu-18': 1, 'Tue-18': 3, 'Fri-19': 1, 'Sat-19': 1, 'Sun-19': 1, 'Thu-19': 1, 'Tue-19': 2, 'Mon-20': 1, 'Tue-20': 5, 'Fri-21': 3, 'Sat-21': 1, 'Thu-21': 1, 'Tue-21': 1, 'Wed-21': 1, 'Fri-22': 1, 'Sat-22': 2, 'Tue-22': 4, 'Wed-22': 3, 'Mon-23': 1, 'Sat-23': 1, 'Sun-23': 2, 'Thu-23': 3, 'Tue-23': 6}","{'Mon-': {'00': 1, '01': 1, '02': 1, '03': 3, '04': 0, '05': 2, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 0, '20': 1, '21': 0, '22': 0, '23': 1}, 'Tue-': {'00': 1, '01': 2, '02': 6, '03': 0, '04': 1, '05': 1, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 2, '18': 3, '19': 2, '20': 5, '21': 1, '22': 4, '23': 6}, 'Wed-': {'00': 7, '01': 2, '02': 3, '03': 7, '04': 2, '05': 2, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 1, '22': 3, '23': 0}, 'Thu-': {'00': 0, '01': 1, '02': 3, '03': 0, '04': 0, '05': 1, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 0, '21': 1, '22': 0, '23': 3}, 'Fri-': {'00': 0, '01': 1, '02': 1, '03': 1, '04': 3, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 1, '20': 0, '21': 3, '22': 1, '23': 0}, 'Sat-': {'00': 3, '01': 1, '02': 1, '03': 1, '04': 1, '05': 1, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 0, '21': 1, '22': 2, '23': 1}, 'Sun-': {'00': 2, '01': 1, '02': 2, '03': 0, '04': 1, '05': 1, '06': 2, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 1, '20': 0, '21': 0, '22': 0, '23': 2}}"
2,250,Las Vegas,True,89117.0,,,casual,True,True,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",2201 S Fort Apache Rd,3.5,Westside,full_bar,True,,,,,,True,0:0-0:0,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,0:0-0:0,0:0-0:0,,average,False,0:0-0:0,True,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",no,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",0:0-0:0,XeDLyY2a7nZ3IEY4RYslXA,,True,False,0:0-0:0,446,True,2.0,,-115.29806570000001,Chicago Brewing Company,"American (New), Restaurants, Food, Breweries, Brewpubs",36.147496000000004,,0:0-0:0,,True,1,1,"{'Fri-0': 18, 'Mon-0': 26, 'Sat-0': 38, 'Sun-0': 47, 'Thu-0': 28, 'Tue-0': 21, 'Wed-0': 22, 'Fri-1': 33, 'Mon-1': 42, 'Sat-1': 59, 'Sun-1': 56, 'Thu-1': 37, 'Tue-1': 38, 'Wed-1': 29, 'Fri-2': 29, 'Mon-2': 34, 'Sat-2': 51, 'Sun-2': 42, 'Thu-2': 33, 'Tue-2': 31, 'Wed-2': 25, 'Fri-3': 29, 'Mon-3': 23, 'Sat-3': 50, 'Sun-3': 44, 'Thu-3': 41, 'Tue-3': 25, 'Wed-3': 22, 'Fri-4': 31, 'Mon-4': 16, 'Sat-4': 34, 'Sun-4': 44, 'Thu-4': 27, 'Tue-4': 22, 'Wed-4': 23, 'Fri-5': 19, 'Mon-5': 18, 'Sat-5': 36, 'Sun-5': 29, 'Thu-5': 13, 'Tue-5': 16, 'Wed-5': 25, 'Fri-6': 18, 'Mon-6': 18, 'Sat-6': 27, 'Sun-6': 14, 'Thu-6': 25, 'Tue-6': 16, 'Wed-6': 16, 'Fri-7': 12, 'Mon-7': 11, 'Sat-7': 17, 'Sun-7': 21, 'Thu-7': 7, 'Tue-7': 14, 'Wed-7': 15, 'Fri-8': 5, 'Mon-8': 2, 'Sat-8': 12, 'Sun-8': 17, 'Thu-8': 11, 'Tue-8': 13, 'Wed-8': 10, 'Fri-9': 5, 'Mon-9': 4, 'Sat-9': 2, 'Sun-9': 7, 'Thu-9': 2, 'Tue-9': 2, 'Wed-9': 3, 'Fri-10': 4, 'Mon-10': 1, 'Sat-10': 3, 'Sun-10': 8, 'Tue-10': 5, 'Wed-10': 1, 'Fri-11': 2, 'Mon-11': 3, 'Sun-11': 1, 'Thu-11': 3, 'Tue-11': 2, 'Wed-11': 2, 'Fri-12': 1, 'Mon-12': 1, 'Sun-12': 1, 'Thu-12': 1, 'Wed-12': 1, 'Fri-13': 7, 'Mon-13': 3, 'Sat-13': 1, 'Thu-13': 2, 'Tue-13': 2, 'Wed-13': 3, 'Fri-14': 5, 'Mon-14': 5, 'Sat-14': 2, 'Thu-14': 4, 'Tue-14': 9, 'Wed-14': 7, 'Fri-15': 15, 'Mon-15': 8, 'Sat-15': 3, 'Sun-15': 1, 'Thu-15': 13, 'Tue-15': 11, 'Wed-15': 11, 'Fri-16': 7, 'Mon-16': 10, 'Sat-16': 4, 'Sun-16': 8, 'Thu-16': 14, 'Tue-16': 9, 'Wed-16': 7, 'Fri-17': 7, 'Mon-17': 6, 'Sat-17': 8, 'Sun-17': 5, 'Thu-17': 3, 'Tue-17': 5, 'Wed-17': 9, 'Fri-18': 6, 'Mon-18': 6, 'Sat-18': 7, 'Sun-18': 5, 'Thu-18': 7, 'Tue-18': 8, 'Wed-18': 9, 'Fri-19': 15, 'Mon-19': 4, 'Sat-19': 17, 'Sun-19': 13, 'Thu-19': 13, 'Tue-19': 13, 'Wed-19': 13, 'Fri-20': 14, 'Mon-20': 18, 'Sat-20': 21, 'Sun-20': 19, 'Thu-20': 16, 'Tue-20': 17, 'Wed-20': 16, 'Fri-21': 18, 'Mon-21': 15, 'Sat-21': 25, 'Sun-21': 14, 'Thu-21': 11, 'Tue-21': 11, 'Wed-21': 16, 'Fri-22': 8, 'Mon-22': 11, 'Sat-22': 20, 'Sun-22': 18, 'Thu-22': 14, 'Tue-22': 8, 'Wed-22': 12, 'Fri-23': 23, 'Mon-23': 15, 'Sat-23': 38, 'Sun-23': 34, 'Thu-23': 14, 'Tue-23': 10, 'Wed-23': 17}","{'Mon-': {'00': 26, '01': 4, '02': 15, '03': 23, '04': 16, '05': 18, '06': 18, '07': 11, '08': 2, '09': 4, '10': 1, '11': 3, '12': 1, '13': 3, '14': 5, '15': 8, '16': 10, '17': 6, '18': 6, '19': 4, '20': 18, '21': 15, '22': 11, '23': 15}, 'Tue-': {'00': 21, '01': 13, '02': 10, '03': 25, '04': 22, '05': 16, '06': 16, '07': 14, '08': 13, '09': 2, '10': 5, '11': 2, '12': 0, '13': 2, '14': 9, '15': 11, '16': 9, '17': 5, '18': 8, '19': 13, '20': 17, '21': 11, '22': 8, '23': 10}, 'Wed-': {'00': 22, '01': 13, '02': 17, '03': 22, '04': 23, '05': 25, '06': 16, '07': 15, '08': 10, '09': 3, '10': 1, '11': 2, '12': 1, '13': 3, '14': 7, '15': 11, '16': 7, '17': 9, '18': 9, '19': 13, '20': 16, '21': 16, '22': 12, '23': 17}, 'Thu-': {'00': 28, '01': 13, '02': 14, '03': 41, '04': 27, '05': 13, '06': 25, '07': 7, '08': 11, '09': 2, '10': 0, '11': 3, '12': 1, '13': 2, '14': 4, '15': 13, '16': 14, '17': 3, '18': 7, '19': 13, '20': 16, '21': 11, '22': 14, '23': 14}, 'Fri-': {'00': 18, '01': 15, '02': 23, '03': 29, '04': 31, '05': 19, '06': 18, '07': 12, '08': 5, '09': 5, '10': 4, '11': 2, '12': 1, '13': 7, '14': 5, '15': 15, '16': 7, '17': 7, '18': 6, '19': 15, '20': 14, '21': 18, '22': 8, '23': 23}, 'Sat-': {'00': 38, '01': 17, '02': 38, '03': 50, '04': 34, '05': 36, '06': 27, '07': 17, '08': 12, '09': 2, '10': 3, '11': 0, '12': 0, '13': 1, '14': 2, '15': 3, '16': 4, '17': 8, '18': 7, '19': 17, '20': 21, '21': 25, '22': 20, '23': 38}, 'Sun-': {'00': 47, '01': 13, '02': 34, '03': 44, '04': 44, '05': 29, '06': 14, '07': 21, '08': 17, '09': 7, '10': 8, '11': 1, '12': 1, '13': 0, '14': 0, '15': 1, '16': 8, '17': 5, '18': 5, '19': 13, '20': 19, '21': 14, '22': 18, '23': 34}}"
3,350,Henderson,False,89044.0,,,casual,False,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",2850 Bicentennial Pkwy,1.5,,none,True,,,,,,,7:0-21:0,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,7:0-21:0,7:0-21:0,,average,True,7:0-21:0,True,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",False,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",no,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",7:0-21:0,V2td86VD0ezfCJcmUz-ddQ,,False,True,7:0-21:0,52,True,1.0,,-115.115893,Tropical Smoothie Cafe,"Sandwiches, Salad, Restaurants, Food, Juice Bars & Smoothies",35.9429657,,7:0-21:0,,False,1,1,"{'Mon-0': 2, 'Sat-0': 1, 'Tue-0': 2, 'Sun-1': 3, 'Thu-1': 1, 'Fri-2': 1, 'Tue-2': 1, 'Wed-2': 1, 'Fri-3': 1, 'Thu-3': 2, 'Wed-3': 1, 'Wed-12': 1, 'Fri-16': 1, 'Wed-16': 1, 'Mon-17': 1, 'Sun-17': 1, 'Wed-17': 2, 'Fri-18': 2, 'Sat-18': 4, 'Sun-18': 1, 'Tue-18': 2, 'Sat-19': 3, 'Sun-19': 2, 'Thu-19': 2, 'Tue-19': 1, 'Wed-19': 1, 'Fri-20': 2, 'Mon-20': 1, 'Sat-20': 1, 'Sun-20': 1, 'Thu-20': 2, 'Tue-20': 1, 'Wed-20': 5, 'Fri-21': 3, 'Mon-21': 3, 'Sat-21': 4, 'Sun-21': 2, 'Thu-21': 1, 'Tue-21': 2, 'Wed-21': 1, 'Fri-22': 2, 'Mon-22': 1, 'Sat-22': 1, 'Sun-22': 2, 'Tue-22': 2, 'Wed-22': 1, 'Fri-23': 4, 'Mon-23': 1, 'Thu-23': 2, 'Tue-23': 1, 'Wed-23': 3}","{'Mon-': {'00': 2, '01': 1, '02': 1, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1, '18': 0, '19': 0, '20': 1, '21': 3, '22': 1, '23': 1}, 'Tue-': {'00': 2, '01': 1, '02': 1, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 2, '19': 1, '20': 1, '21': 2, '22': 2, '23': 1}, 'Wed-': {'00': 0, '01': 1, '02': 3, '03': 1, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 1, '17': 2, '18': 0, '19': 1, '20': 5, '21': 1, '22': 1, '23': 3}, 'Thu-': {'00': 0, '01': 2, '02': 2, '03': 2, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 2, '20': 2, '21': 1, '22': 0, '23': 2}, 'Fri-': {'00': 0, '01': 2, '02': 4, '03': 1, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0, '18': 2, '19': 0, '20': 2, '21': 3, '22': 2, '23': 4}, 'Sat-': {'00': 1, '01': 3, '02': 1, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 4, '19': 3, '20': 1, '21': 4, '22': 1, '23': 0}, 'Sun-': {'00': 0, '01': 2, '02': 2, '03': 0, '04': 0, '05': 0, '06': 0, '07': 0, '08': 0, '09': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1, '18': 1, '19': 2, '20': 1, '21': 2, '22': 2, '23': 0}}"
